ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,34663.4291,7456,258450527,258450527
ROI_0_IntensityCD31,8697.5413,7456,64848868,64848868
ROI_0_IntensityAbeta,1554.9054,7456,11593375,11593375
ROI_1_IntensityaSMA,7001.4623,67296,471170408,471170408
ROI_1_IntensityCD31,10237.1634,67296,688920151,688920151
ROI_1_IntensityAbeta,928.9528,67296,62514810,62514810
ROI_0_aSMA_IntensityaSMA,36554.9107,7024,256761693,256761693
ROI_0_aSMA_IntensityCD31,8549.5645,7024,60052141,60052141
ROI_0_aSMA_IntensityAbeta,1264.6196,7024,8882688,8882688
ROI_0_CD31_IntensityaSMA,34627.0479,5882,203676296,203676296
ROI_0_CD31_IntensityCD31,10661.0619,5882,62708366,62708366
ROI_0_CD31_IntensityAbeta,1407.9437,5882,8281525,8281525
ROI_0_Abeta_IntensityaSMA,31735.8306,927,29419115,29419115
ROI_0_Abeta_IntensityCD31,7709.3754,927,7146591,7146591
ROI_0_Abeta_IntensityAbeta,9799.6839,927,9084307,9084307
ROI_1_aSMA_IntensityaSMA,21580.3114,16371,353291278,353291278
ROI_1_aSMA_IntensityCD31,5929.0665,16371,97064747,97064747
ROI_1_aSMA_IntensityAbeta,1017.7698,16371,16661909,16661909
ROI_1_CD31_IntensityaSMA,5891.493,52498,309291599,309291599
ROI_1_CD31_IntensityCD31,12655.1017,52498,664367527,664367527
ROI_1_CD31_IntensityAbeta,896.3121,52498,47054595,47054595
ROI_1_Abeta_IntensityaSMA,7151.6685,6818,48760076,48760076
ROI_1_Abeta_IntensityCD31,9651.5056,6818,65803965,65803965
ROI_1_Abeta_IntensityAbeta,6313.0447,6818,43042339,43042339
