ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,25446.8232,16350,416055560,416055560
ROI_0_IntensityCD31,10070.7655,16350,164657016,164657016
ROI_0_IntensityAbeta,100.7744,16350,1647662,1647662
ROI_0_aSMA_IntensityaSMA,38512.872,10251,394795451,394795451
ROI_0_aSMA_IntensityCD31,11515.3503,10251,118043856,118043856
ROI_0_aSMA_IntensityAbeta,96.0244,10251,984346,984346
ROI_0_CD31_IntensityaSMA,27571.5981,13663,376710745,376710745
ROI_0_CD31_IntensityCD31,11881.7432,13663,162340258,162340258
ROI_0_CD31_IntensityAbeta,78.4417,13663,1071749,1071749
ROI_0_Abeta_IntensityaSMA,37012.7805,41,1517524,1517524
ROI_0_Abeta_IntensityCD31,8362.5854,41,342866,342866
ROI_0_Abeta_IntensityAbeta,13074.5122,41,536055,536055
