ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22186.222,24013,532757748,532757748
ROI_0_IntensityCD31,10227.8074,24013,245600339,245600339
ROI_0_IntensityAbeta,4731.7697,24013,113623986,113623986
ROI_1_IntensityaSMA,21324.1429,602,12837134,12837134
ROI_1_IntensityCD31,21240.289,602,12786654,12786654
ROI_1_IntensityAbeta,9733.588,602,5859620,5859620
ROI_2_IntensityaSMA,11739.3207,396,4648771,4648771
ROI_2_IntensityCD31,20380.8788,396,8070828,8070828
ROI_2_IntensityAbeta,10150.2778,396,4019510,4019510
ROI_3_IntensityaSMA,20906.5197,356,7442721,7442721
ROI_3_IntensityCD31,7911.2753,356,2816414,2816414
ROI_3_IntensityAbeta,2450.6489,356,872431,872431
ROI_4_IntensityaSMA,20264.3538,585,11854647,11854647
ROI_4_IntensityCD31,10767.2034,585,6298814,6298814
ROI_4_IntensityAbeta,8052.959,585,4710981,4710981
ROI_0_aSMA_IntensityaSMA,34443.2092,14721,507038483,507038483
ROI_0_aSMA_IntensityCD31,10674.478,14721,157138990,157138990
ROI_0_aSMA_IntensityAbeta,5865.5789,14721,86347187,86347187
ROI_0_CD31_IntensityaSMA,21498.1468,19092,410442619,410442619
ROI_0_CD31_IntensityCD31,12440.8419,19092,237520554,237520554
ROI_0_CD31_IntensityAbeta,4673.723,19092,89230720,89230720
ROI_0_Abeta_IntensityaSMA,27540.1157,8304,228693121,228693121
ROI_0_Abeta_IntensityCD31,12820.8288,8304,106464162,106464162
ROI_0_Abeta_IntensityAbeta,13036.7749,8304,108257379,108257379
ROI_1_aSMA_IntensityaSMA,38808.4413,315,12224659,12224659
ROI_1_aSMA_IntensityCD31,17320.4889,315,5455954,5455954
ROI_1_aSMA_IntensityAbeta,10906.0698,315,3435412,3435412
ROI_1_CD31_IntensityaSMA,19835.9062,533,10572538,10572538
ROI_1_CD31_IntensityCD31,23877.6398,533,12726782,12726782
ROI_1_CD31_IntensityAbeta,7867.137,533,4193184,4193184
ROI_1_Abeta_IntensityaSMA,13302.3172,413,5493857,5493857
ROI_1_Abeta_IntensityCD31,23764.7191,413,9814829,9814829
ROI_1_Abeta_IntensityAbeta,14040.3293,413,5798656,5798656
ROI_2_aSMA_IntensityaSMA,27856.3767,146,4067031,4067031
ROI_2_aSMA_IntensityCD31,13651.3082,146,1993091,1993091
ROI_2_aSMA_IntensityAbeta,10580.4863,146,1544751,1544751
ROI_2_CD31_IntensityaSMA,11739.3207,396,4648771,4648771
ROI_2_CD31_IntensityCD31,20380.8788,396,8070828,8070828
ROI_2_CD31_IntensityAbeta,10150.2778,396,4019510,4019510
ROI_2_Abeta_IntensityaSMA,11661.2228,395,4606183,4606183
ROI_2_Abeta_IntensityCD31,20394.6734,395,8055896,8055896
ROI_2_Abeta_IntensityAbeta,10172.0127,395,4017945,4017945
ROI_3_aSMA_IntensityaSMA,29815.7725,233,6947075,6947075
ROI_3_aSMA_IntensityCD31,8171.3863,233,1903933,1903933
ROI_3_aSMA_IntensityAbeta,3198.0815,233,745153,745153
ROI_3_CD31_IntensityaSMA,22017.101,297,6539079,6539079
ROI_3_CD31_IntensityCD31,9003.3771,297,2674003,2674003
ROI_3_CD31_IntensityAbeta,2823.4478,297,838564,838564
ROI_3_Abeta_IntensityaSMA,23973.0256,78,1869896,1869896
ROI_3_Abeta_IntensityCD31,12091.6795,78,943151,943151
ROI_3_Abeta_IntensityAbeta,10462.3718,78,816065,816065
ROI_4_aSMA_IntensityaSMA,33739.3792,327,11032777,11032777
ROI_4_aSMA_IntensityCD31,9841.1498,327,3218056,3218056
ROI_4_aSMA_IntensityAbeta,5706.3272,327,1865969,1865969
ROI_4_CD31_IntensityaSMA,18634.1049,534,9950612,9950612
ROI_4_CD31_IntensityCD31,11557.1086,534,6171496,6171496
ROI_4_CD31_IntensityAbeta,8805.6311,534,4702207,4702207
ROI_4_Abeta_IntensityaSMA,12066.7964,329,3969976,3969976
ROI_4_Abeta_IntensityCD31,11376.3556,329,3742821,3742821
ROI_4_Abeta_IntensityAbeta,13984.304,329,4600836,4600836
