ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16662.0022,60406,1.0065E9,1.0065E9
ROI_0_IntensityCD31,12988.146,60406,784561950,784561950
ROI_0_IntensityAbeta,4828.8724,60406,291692866,291692866
ROI_0_aSMA_IntensityaSMA,35114.8449,26886,944097720,944097720
ROI_0_aSMA_IntensityCD31,16119.3236,26886,433384135,433384135
ROI_0_aSMA_IntensityAbeta,5508.1311,26886,148091614,148091614
ROI_0_CD31_IntensityaSMA,15837.2859,50087,793242139,793242139
ROI_0_CD31_IntensityCD31,15508.6139,50087,776779943,776779943
ROI_0_CD31_IntensityAbeta,4445.1683,50087,222645144,222645144
ROI_0_Abeta_IntensityaSMA,18945.8545,9830,186237750,186237750
ROI_0_Abeta_IntensityCD31,12821.7998,9830,126038292,126038292
ROI_0_Abeta_IntensityAbeta,28380.904,9830,278984286,278984286
