ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,28813.1842,23482,676591192,676591192
ROI_0_IntensityCD31,15410.0165,23482,361858007,361858007
ROI_0_IntensityAbeta,209.5151,23482,4919834,4919834
ROI_0_aSMA_IntensityaSMA,39454.5573,16574,653919832,653919832
ROI_0_aSMA_IntensityCD31,16933.3595,16574,280653500,280653500
ROI_0_aSMA_IntensityAbeta,140.8131,16574,2333837,2333837
ROI_0_CD31_IntensityaSMA,27913.4599,19860,554361313,554361313
ROI_0_CD31_IntensityCD31,18125.5763,19860,359973946,359973946
ROI_0_CD31_IntensityAbeta,178.4412,19860,3543842,3543842
ROI_0_Abeta_IntensityaSMA,6619.2953,149,986275,986275
ROI_0_Abeta_IntensityCD31,5268.745,149,785043,785043
ROI_0_Abeta_IntensityAbeta,12686.1342,149,1890234,1890234
