ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,31661.3983,38381,1215196127,1215196127
ROI_0_IntensityCD31,11655.5675,38381,447352335,447352335
ROI_0_IntensityAbeta,4025.5403,38381,154504264,154504264
ROI_0_aSMA_IntensityaSMA,36549.5393,32824,1199702079,1199702079
ROI_0_aSMA_IntensityCD31,11474.0806,32824,376625223,376625223
ROI_0_aSMA_IntensityAbeta,3806.3867,32824,124940836,124940836
ROI_0_CD31_IntensityaSMA,31298.1158,34326,1074339122,1074339122
ROI_0_CD31_IntensityCD31,12847.4954,34326,441003128,441003128
ROI_0_CD31_IntensityAbeta,4080.9109,34326,140081347,140081347
ROI_0_Abeta_IntensityaSMA,26671.3658,9443,251857707,251857707
ROI_0_Abeta_IntensityCD31,10935.9508,9443,103268183,103268183
ROI_0_Abeta_IntensityAbeta,15330.8354,9443,144769079,144769079
