ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5455.2023,91112.4448,497036821,2.2700E10
ROI_0CD31,3069.5388,91112.4448,279673183,1.2773E10
ROI_0abeta,1195.7682,91112.4448,108949361,4.9758E9
ROI_0_aSMAaSMA,8126.7374,4496.1251,36538828.2,1668768646
ROI_0_aSMACD31,6624.2503,4496.1251,29783458,1360243427
ROI_0_aSMAabeta,7331.0187,4496.1251,32961177.1,1505373368
ROI_0_CD31aSMA,21320.393,10482.4922,223490854,1.0207E10
ROI_0_CD31CD31,3478.2437,10482.4922,36460662.9,1665198750
ROI_0_CD31abeta,2121.3463,10482.4922,22236995.7,1.0156E9
ROI_0_AbetaaSMA,6051.2384,8097.9211,49002450.7,2.2380E9
ROI_0_AbetaCD31,16594.2055,8097.9211,134378566,6.1372E9
ROI_0_Abetaabeta,1695.0467,8097.9211,13726354.4,626897769
