ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,4784.3195,13623,65176784,65176784
ROI_0_IntensityCD31,8093.4214,13623,110256680,110256680
ROI_0_IntensityAbeta,985.5644,13623,13426344,13426344
ROI_0_aSMA_IntensityaSMA,23495.5367,1923,45181917,45181917
ROI_0_aSMA_IntensityCD31,3244.6942,1923,6239547,6239547
ROI_0_aSMA_IntensityAbeta,907.0099,1923,1744180,1744180
ROI_0_CD31_IntensityaSMA,2638.7964,11830,31216961,31216961
ROI_0_CD31_IntensityCD31,9060.3515,11830,107183958,107183958
ROI_0_CD31_IntensityAbeta,995.6111,11830,11778079,11778079
ROI_0_Abeta_IntensityaSMA,4940.7275,1402,6926900,6926900
ROI_0_Abeta_IntensityCD31,7987.7796,1402,11198867,11198867
ROI_0_Abeta_IntensityAbeta,5598.7817,1402,7849492,7849492
