ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,5068.1806,991,5022567,5022567
ROI_0_IntensityCD31,12923.3098,991,12807000,12807000
ROI_0_IntensityAbeta,274.7023,991,272230,272230
ROI_0_aSMA_IntensityaSMA,30485.9929,140,4268039,4268039
ROI_0_aSMA_IntensityCD31,9579.4857,140,1341128,1341128
ROI_0_aSMA_IntensityAbeta,91.5786,140,12821,12821
ROI_0_CD31_IntensityaSMA,3476.414,930,3233065,3233065
ROI_0_CD31_IntensityCD31,13705.9,930,12746487,12746487
ROI_0_CD31_IntensityAbeta,284.5108,930,264595,264595
ROI_0_Abeta_IntensityaSMA,973.3125,32,31146,31146
ROI_0_Abeta_IntensityCD31,20035.4688,32,641135,641135
ROI_0_Abeta_IntensityAbeta,4046.0312,32,129473,129473
