ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,26259.2265,5188,136232867,136232867
ROI_0_IntensityCD31,11899.5224,5188,61734722,61734722
ROI_0_IntensityAbeta,28.3776,5188,147223,147223
ROI_1_IntensityaSMA,19024.5783,2791,53097598,53097598
ROI_1_IntensityCD31,9809.689,2791,27378842,27378842
ROI_1_IntensityAbeta,8.8628,2791,24736,24736
ROI_2_IntensityaSMA,20149.4705,11753,236816727,236816727
ROI_2_IntensityCD31,10623.9126,11753,124862845,124862845
ROI_2_IntensityAbeta,284.366,11753,3342154,3342154
ROI_0_aSMA_IntensityaSMA,33030.0142,3936,130006136,130006136
ROI_0_aSMA_IntensityCD31,12178.6148,3936,47935028,47935028
ROI_0_aSMA_IntensityAbeta,26.8178,3936,105555,105555
ROI_0_CD31_IntensityaSMA,25164.9016,3964,99753670,99753670
ROI_0_CD31_IntensityCD31,15422.7689,3964,61135856,61135856
ROI_0_CD31_IntensityAbeta,23.1539,3964,91782,91782
ROI_1_aSMA_IntensityaSMA,28970.9442,1685,48816041,48816041
ROI_1_aSMA_IntensityCD31,10049.7697,1685,16933862,16933862
ROI_1_aSMA_IntensityAbeta,8.2991,1685,13984,13984
ROI_1_CD31_IntensityaSMA,19876.7103,2230,44325064,44325064
ROI_1_CD31_IntensityCD31,12142.8448,2230,27078544,27078544
ROI_1_CD31_IntensityAbeta,5.5206,2230,12311,12311
ROI_2_aSMA_IntensityaSMA,35639.3382,6074,216473340,216473340
ROI_2_aSMA_IntensityCD31,11285.4261,6074,68547678,68547678
ROI_2_aSMA_IntensityAbeta,174.5413,6074,1060164,1060164
ROI_2_CD31_IntensityaSMA,20563.5446,6933,142567055,142567055
ROI_2_CD31_IntensityCD31,17749.0798,6933,123054370,123054370
ROI_2_CD31_IntensityAbeta,117.2377,6933,812809,812809
ROI_2_Abeta_IntensityaSMA,3338.1842,38,126851,126851
ROI_2_Abeta_IntensityCD31,566.6053,38,21531,21531
ROI_2_Abeta_IntensityAbeta,23650.5789,38,898722,898722
