ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,21686.4019,71739,1555760787,1555760787
ROI_0_IntensityCD31,10092.7195,71739,724041607,724041607
ROI_0_IntensityAbeta,8243.7254,71739,591396620,591396620
ROI_0_aSMA_IntensityaSMA,37450.5711,38705,1449524355,1449524355
ROI_0_aSMA_IntensityCD31,12056.3149,38705,466639670,466639670
ROI_0_aSMA_IntensityAbeta,8028.9186,38705,310759296,310759296
ROI_0_CD31_IntensityaSMA,23650.4174,49031,1159603616,1159603616
ROI_0_CD31_IntensityCD31,14384.6153,49031,705292074,705292074
ROI_0_CD31_IntensityAbeta,8240.9088,49031,404059997,404059997
ROI_0_Abeta_IntensityaSMA,22360.1687,19461,435151243,435151243
ROI_0_Abeta_IntensityCD31,11061.6844,19461,215271441,215271441
ROI_0_Abeta_IntensityAbeta,29001.0003,19461,564388467,564388467
