ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16537.2151,530,8764724,8764724
ROI_0_IntensityCD31,4583.9679,530,2429503,2429503
ROI_0_IntensityAbeta,506.4736,530,268431,268431
ROI_1_IntensityaSMA,17876.4387,7752,138578153,138578153
ROI_1_IntensityCD31,5963.9385,7752,46232451,46232451
ROI_1_IntensityAbeta,614.7085,7752,4765220,4765220
ROI_0_aSMA_IntensityaSMA,18135.2692,468,8487306,8487306
ROI_0_aSMA_IntensityCD31,4537.5726,468,2123584,2123584
ROI_0_aSMA_IntensityAbeta,510.9872,468,239142,239142
ROI_0_CD31_IntensityaSMA,17285.8075,348,6015461,6015461
ROI_0_CD31_IntensityCD31,6194.8534,348,2155809,2155809
ROI_0_CD31_IntensityAbeta,515.592,348,179426,179426
ROI_0_Abeta_IntensityaSMA,12318.2857,7,86228,86228
ROI_0_Abeta_IntensityCD31,5101.2857,7,35709,35709
ROI_0_Abeta_IntensityAbeta,2720,7,19040,19040
ROI_1_aSMA_IntensityaSMA,24114.1077,5420,130698464,130698464
ROI_1_aSMA_IntensityCD31,5583.7162,5420,30263742,30263742
ROI_1_aSMA_IntensityAbeta,607.355,5420,3291864,3291864
ROI_1_CD31_IntensityaSMA,18548.8053,4673,86678567,86678567
ROI_1_CD31_IntensityCD31,8799.6099,4673,41120577,41120577
ROI_1_CD31_IntensityAbeta,548.7205,4673,2564171,2564171
ROI_1_Abeta_IntensityaSMA,11569.6203,374,4327038,4327038
ROI_1_Abeta_IntensityCD31,4498.8342,374,1682564,1682564
ROI_1_Abeta_IntensityAbeta,3496.1471,374,1307559,1307559
