ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22244.9289,32553,724139172,724139172
ROI_0_IntensityCD31,15526.4854,32553,505433678,505433678
ROI_0_IntensityAbeta,162.7596,32553,5298314,5298314
ROI_0_aSMA_IntensityaSMA,36411.6525,18802,684611890,684611890
ROI_0_aSMA_IntensityCD31,18312.0253,18802,344302699,344302699
ROI_0_aSMA_IntensityAbeta,132.885,18802,2498503,2498503
ROI_0_CD31_IntensityaSMA,23497.005,22993,540266637,540266637
ROI_0_CD31_IntensityCD31,21771.4528,22993,500591015,500591015
ROI_0_CD31_IntensityAbeta,148.5803,22993,3416307,3416307
ROI_0_Abeta_IntensityaSMA,20005,6,120030,120030
ROI_0_Abeta_IntensityCD31,47494.6667,6,284968,284968
ROI_0_Abeta_IntensityAbeta,9162.8333,6,54977,54977
