ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,501.7386,25.0487,12567.8808,573989
ROI_0CD31,446.986,25.0487,11196.401,511352
ROI_0abeta,531.6722,25.0487,13317.6766,608233
ROI_0_aSMAaSMA,5655.5636,91812.0994,519249171,2.3715E10
ROI_0_aSMACD31,2825.32,91812.0994,259398560,1.1847E10
ROI_0_aSMAabeta,1119.9191,91812.0994,102822123,4.6960E9
ROI_0_CD31aSMA,5655.5636,91812.0994,519249171,2.3715E10
ROI_0_CD31CD31,2825.32,91812.0994,259398560,1.1847E10
ROI_0_CD31abeta,1119.9191,91812.0994,102822123,4.6960E9
ROI_0_AbetaaSMA,5655.5636,91812.0994,519249171,2.3715E10
ROI_0_AbetaCD31,2825.32,91812.0994,259398560,1.1847E10
ROI_0_Abetaabeta,1119.9191,91812.0994,102822123,4.6960E9
