ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13504.235,5923,79985584,79985584
ROI_0_IntensityCD31,15478.7309,5923,91680523,91680523
ROI_0_IntensityAbeta,5016.8891,5923,29715034,29715034
ROI_1_IntensityaSMA,3164.861,59477,188236437,188236437
ROI_1_IntensityCD31,12186.4918,59477,724815975,724815975
ROI_1_IntensityAbeta,2375.3716,59477,141279974,141279974
ROI_0_aSMA_IntensityaSMA,34777.8402,2097,72929131,72929131
ROI_0_aSMA_IntensityCD31,12518.9933,2097,26252329,26252329
ROI_0_aSMA_IntensityAbeta,7479.5494,2097,15684615,15684615
ROI_0_CD31_IntensityaSMA,10904.6191,5062,55199182,55199182
ROI_0_CD31_IntensityCD31,17926.9101,5062,90746019,90746019
ROI_0_CD31_IntensityAbeta,4904.5978,5062,24827074,24827074
ROI_0_Abeta_IntensityaSMA,20299.8377,2076,42142463,42142463
ROI_0_Abeta_IntensityCD31,17645.3068,2076,36631657,36631657
ROI_0_Abeta_IntensityAbeta,13459.0535,2076,27940995,27940995
ROI_1_aSMA_IntensityaSMA,22482.9981,4821,108390534,108390534
ROI_1_aSMA_IntensityCD31,13576.2603,4821,65451151,65451151
ROI_1_aSMA_IntensityAbeta,4876.9562,4821,23511806,23511806
ROI_1_CD31_IntensityaSMA,2554.0402,56081,143233128,143233128
ROI_1_CD31_IntensityCD31,12831.2687,56081,719590382,719590382
ROI_1_CD31_IntensityAbeta,2337.4674,56081,131087507,131087507
ROI_1_Abeta_IntensityaSMA,6194.3553,10874,67357419,67357419
ROI_1_Abeta_IntensityCD31,13225.3491,10874,143812446,143812446
ROI_1_Abeta_IntensityAbeta,11048.5168,10874,120141572,120141572
