ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13362.7126,17485,233647030,233647030
ROI_0_IntensityCD31,17580.0397,17485,307386995,307386995
ROI_0_IntensityAbeta,4821.9153,17485,84311189,84311189
ROI_0_aSMA_IntensityaSMA,35490.3276,5858,207902339,207902339
ROI_0_aSMA_IntensityCD31,14243.4775,5858,83438291,83438291
ROI_0_aSMA_IntensityAbeta,3811.0519,5858,22325142,22325142
ROI_0_CD31_IntensityaSMA,10882.7545,15282,166310254,166310254
ROI_0_CD31_IntensityCD31,19884.4151,15282,303873632,303873632
ROI_0_CD31_IntensityAbeta,4918.0217,15282,75157208,75157208
ROI_0_Abeta_IntensityaSMA,14358.7086,5598,80380051,80380051
ROI_0_Abeta_IntensityCD31,16999.8683,5598,95165263,95165263
ROI_0_Abeta_IntensityAbeta,14638.6986,5598,81947435,81947435
