ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20595.3464,48228,993272364,993272364
ROI_0_IntensityCD31,8423.4962,48228,406248373,406248373
ROI_0_IntensityAbeta,160.9301,48228,7761336,7761336
ROI_0_aSMA_IntensityaSMA,33687.0129,27308,919924947,919924947
ROI_0_aSMA_IntensityCD31,10092.0142,27308,275592724,275592724
ROI_0_aSMA_IntensityAbeta,93.6984,27308,2558717,2558717
ROI_0_CD31_IntensityaSMA,21634.6909,39522,855046253,855046253
ROI_0_CD31_IntensityCD31,10047.5176,39522,397097991,397097991
ROI_0_CD31_IntensityAbeta,153.3381,39522,6060230,6060230
ROI_0_Abeta_IntensityaSMA,4435.9939,163,723067,723067
ROI_0_Abeta_IntensityCD31,6081.4969,163,991284,991284
ROI_0_Abeta_IntensityAbeta,23897.908,163,3895359,3895359
