ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18000.5998,12560,226087533,226087533
ROI_0_IntensityCD31,4832.0963,12560,60691129,60691129
ROI_0_IntensityAbeta,644.431,12560,8094053,8094053
ROI_1_IntensityaSMA,34624.944,14509,502373312,502373312
ROI_1_IntensityCD31,11995.357,14509,174040635,174040635
ROI_1_IntensityAbeta,1131.4202,14509,16415775,16415775
ROI_2_IntensityaSMA,28248.5448,36639,1034998433,1034998433
ROI_2_IntensityCD31,8249.6258,36639,302258041,302258041
ROI_2_IntensityAbeta,2275.2789,36639,83363944,83363944
ROI_0_aSMA_IntensityaSMA,20581.921,10495,216007261,216007261
ROI_0_aSMA_IntensityCD31,4853.4489,10495,50936946,50936946
ROI_0_aSMA_IntensityAbeta,602.2985,10495,6321123,6321123
ROI_0_CD31_IntensityaSMA,19105.4742,7830,149595863,149595863
ROI_0_CD31_IntensityCD31,6575.1927,7830,51483759,51483759
ROI_0_CD31_IntensityAbeta,706.2494,7830,5529933,5529933
ROI_0_Abeta_IntensityaSMA,15460.6605,430,6648084,6648084
ROI_0_Abeta_IntensityCD31,6292.6535,430,2705841,2705841
ROI_0_Abeta_IntensityAbeta,5307.8512,430,2282376,2282376
ROI_1_aSMA_IntensityaSMA,35377.2239,14152,500658472,500658472
ROI_1_aSMA_IntensityCD31,12156.1324,14152,172033586,172033586
ROI_1_aSMA_IntensityAbeta,1146.9281,14152,16231327,16231327
ROI_1_CD31_IntensityaSMA,34648.6091,10980,380441728,380441728
ROI_1_CD31_IntensityCD31,15423.6868,10980,169352081,169352081
ROI_1_CD31_IntensityAbeta,1252.4201,10980,13751573,13751573
ROI_1_Abeta_IntensityaSMA,37457.7257,1633,61168466,61168466
ROI_1_Abeta_IntensityCD31,15746.7648,1633,25714467,25714467
ROI_1_Abeta_IntensityAbeta,5867.6173,1633,9581819,9581819
ROI_2_aSMA_IntensityaSMA,32788.1279,31168,1.0219E9,1.0219E9
ROI_2_aSMA_IntensityCD31,8283.9278,31168,258193462,258193462
ROI_2_aSMA_IntensityAbeta,2142.0287,31168,66762749,66762749
ROI_2_CD31_IntensityaSMA,27573.1478,29215,805549513,805549513
ROI_2_CD31_IntensityCD31,9928.7407,29215,290068160,290068160
ROI_2_CD31_IntensityAbeta,2068.9199,29215,60443496,60443496
ROI_2_Abeta_IntensityaSMA,26178.5824,7016,183668934,183668934
ROI_2_Abeta_IntensityCD31,7763.2382,7016,54466879,54466879
ROI_2_Abeta_IntensityAbeta,9909.8397,7016,69527435,69527435
