ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20586.6441,60746,1250556281,1250556281
ROI_0_IntensityCD31,11239.1928,60746,682736003,682736003
ROI_0_IntensityAbeta,6884.8748,60746,418228607,418228607
ROI_0_aSMA_IntensityaSMA,33489.021,34590,1158385237,1158385237
ROI_0_aSMA_IntensityCD31,12154.852,34590,420436331,420436331
ROI_0_aSMA_IntensityAbeta,6420.1694,34590,222073658,222073658
ROI_0_CD31_IntensityaSMA,20905.8379,44694,934365520,934365520
ROI_0_CD31_IntensityCD31,15001.5854,44694,670480856,670480856
ROI_0_CD31_IntensityAbeta,6451.3455,44694,288336436,288336436
ROI_0_Abeta_IntensityaSMA,21790.9693,13272,289209744,289209744
ROI_0_Abeta_IntensityCD31,11128.6844,13272,147699899,147699899
ROI_0_Abeta_IntensityAbeta,29968.0332,13272,397735736,397735736
