ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16557.171,9542,157988526,157988526
ROI_0_IntensityCD31,21252.5106,9542,202791456,202791456
ROI_0_IntensityAbeta,8929.2371,9542,85202780,85202780
ROI_0_aSMA_IntensityaSMA,30703.5758,4703,144398917,144398917
ROI_0_aSMA_IntensityCD31,17727.6379,4703,83373081,83373081
ROI_0_aSMA_IntensityAbeta,8882.7357,4703,41775506,41775506
ROI_0_CD31_IntensityaSMA,14054.3581,8255,116018726,116018726
ROI_0_CD31_IntensityCD31,24351.0843,8255,201018201,201018201
ROI_0_CD31_IntensityAbeta,9014.9663,8255,74418547,74418547
ROI_0_Abeta_IntensityaSMA,14170.0114,4124,58437127,58437127
ROI_0_Abeta_IntensityCD31,21497.469,4124,88655562,88655562
ROI_0_Abeta_IntensityAbeta,20488.9864,4124,84496580,84496580
