ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,12792.0317,14596,186712494,186712494
ROI_0_IntensityCD31,14454.6748,14596,210980434,210980434
ROI_0_IntensityAbeta,877.2201,14596,12803905,12803905
ROI_0_aSMA_IntensityaSMA,33607.2484,4815,161818901,161818901
ROI_0_aSMA_IntensityCD31,11552.5614,4815,55625583,55625583
ROI_0_aSMA_IntensityAbeta,396.6399,4815,1909821,1909821
ROI_0_CD31_IntensityaSMA,11138.2089,13135,146300374,146300374
ROI_0_CD31_IntensityCD31,15899.6207,13135,208841518,208841518
ROI_0_CD31_IntensityAbeta,936.3195,13135,12298556,12298556
ROI_0_Abeta_IntensityaSMA,5809.0938,1130,6564276,6564276
ROI_0_Abeta_IntensityCD31,10885.5204,1130,12300638,12300638
ROI_0_Abeta_IntensityAbeta,7381.2106,1130,8340768,8340768
