ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18431.4899,9624,177384659,177384659
ROI_0_IntensityCD31,9206.2678,9624,88601121,88601121
ROI_0_IntensityAbeta,76.7214,9624,738367,738367
ROI_1_IntensityaSMA,28060.1035,13356,374770742,374770742
ROI_1_IntensityCD31,13440.475,13356,179510984,179510984
ROI_1_IntensityAbeta,165.2231,13356,2206720,2206720
ROI_2_IntensityaSMA,11775.011,1819,21418745,21418745
ROI_2_IntensityCD31,9199.9896,1819,16734781,16734781
ROI_2_IntensityAbeta,37.7059,1819,68587,68587
ROI_3_IntensityaSMA,25402.4581,454,11532716,11532716
ROI_3_IntensityCD31,9233.3062,454,4191921,4191921
ROI_3_IntensityAbeta,43.5088,454,19753,19753
ROI_0_aSMA_IntensityaSMA,27749.8434,5772,160172096,160172096
ROI_0_aSMA_IntensityCD31,9694.3857,5772,55955994,55955994
ROI_0_aSMA_IntensityAbeta,66.7607,5772,385343,385343
ROI_0_CD31_IntensityaSMA,16632.3604,6631,110289182,110289182
ROI_0_CD31_IntensityCD31,13134.5857,6631,87095438,87095438
ROI_0_CD31_IntensityAbeta,84.6329,6631,561201,561201
ROI_1_aSMA_IntensityaSMA,35874.359,10008,359030585,359030585
ROI_1_aSMA_IntensityCD31,14150.3233,10008,141616436,141616436
ROI_1_aSMA_IntensityAbeta,165.9859,10008,1661187,1661187
ROI_1_CD31_IntensityaSMA,26282.2423,9151,240508799,240508799
ROI_1_CD31_IntensityCD31,19417.3729,9151,177688379,177688379
ROI_1_CD31_IntensityAbeta,161.8016,9151,1480646,1480646
ROI_2_aSMA_IntensityaSMA,44707.0767,430,19224043,19224043
ROI_2_aSMA_IntensityCD31,10246.6814,430,4406073,4406073
ROI_2_aSMA_IntensityAbeta,48.3628,430,20796,20796
ROI_2_CD31_IntensityaSMA,11278.5754,1764,19895407,19895407
ROI_2_CD31_IntensityCD31,9453.6905,1764,16676310,16676310
ROI_2_CD31_IntensityAbeta,37.3741,1764,65928,65928
ROI_3_aSMA_IntensityaSMA,43934.9032,248,10895856,10895856
ROI_3_aSMA_IntensityCD31,7904.4798,248,1960311,1960311
ROI_3_aSMA_IntensityAbeta,38.0847,248,9445,9445
ROI_3_CD31_IntensityaSMA,18684.9767,257,4802039,4802039
ROI_3_CD31_IntensityCD31,15918.5953,257,4091079,4091079
ROI_3_CD31_IntensityAbeta,44.4397,257,11421,11421
