ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,21898.6259,26308,576109049,576109049
ROI_0_IntensityCD31,18229.3922,26308,479578851,479578851
ROI_0_IntensityAbeta,2602.2798,26308,68460777,68460777
ROI_0_aSMA_IntensityaSMA,29576.6809,18574,549357271,549357271
ROI_0_aSMA_IntensityCD31,17399.8821,18574,323185410,323185410
ROI_0_aSMA_IntensityAbeta,2354.5764,18574,43733902,43733902
ROI_0_CD31_IntensityaSMA,21314.8154,22990,490027605,490027605
ROI_0_CD31_IntensityCD31,20677.3625,22990,475372565,475372565
ROI_0_CD31_IntensityAbeta,2693.362,22990,61920392,61920392
ROI_0_Abeta_IntensityaSMA,20436.3308,5193,106125866,106125866
ROI_0_Abeta_IntensityCD31,16940.4115,5193,87971557,87971557
ROI_0_Abeta_IntensityAbeta,12486.0607,5193,64840113,64840113
