ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22584.9872,57272,1293487385,1293487385
ROI_0_IntensityCD31,8671.8473,57272,496654036,496654036
ROI_0_IntensityAbeta,1715.4579,57272,98247703,98247703
ROI_1_IntensityaSMA,20345.8894,10509,213814952,213814952
ROI_1_IntensityCD31,12319.7322,10509,129468066,129468066
ROI_1_IntensityAbeta,889.8718,10509,9351663,9351663
ROI_2_IntensityaSMA,17790.8822,4186,74472633,74472633
ROI_2_IntensityCD31,6637.5098,4186,27784616,27784616
ROI_2_IntensityAbeta,430.7109,4186,1802956,1802956
ROI_0_aSMA_IntensityaSMA,26419.5535,47223,1247610574,1247610574
ROI_0_aSMA_IntensityCD31,8737.737,47223,412622152,412622152
ROI_0_aSMA_IntensityAbeta,1598.8945,47223,75504593,75504593
ROI_0_CD31_IntensityaSMA,26908.1931,37462,1.0080E9,1.0080E9
ROI_0_CD31_IntensityCD31,12330.1893,37462,461913551,461913551
ROI_0_CD31_IntensityAbeta,2152.3457,37462,80631175,80631175
ROI_0_Abeta_IntensityaSMA,25145.2423,8583,215821615,215821615
ROI_0_Abeta_IntensityCD31,13884.6558,8583,119172001,119172001
ROI_0_Abeta_IntensityAbeta,9030.0376,8583,77504813,77504813
ROI_1_aSMA_IntensityaSMA,25150.4163,8124,204321982,204321982
ROI_1_aSMA_IntensityCD31,13595.0812,8124,110446440,110446440
ROI_1_aSMA_IntensityAbeta,879.9222,8124,7148488,7148488
ROI_1_CD31_IntensityaSMA,23425.3653,7578,177517418,177517418
ROI_1_CD31_IntensityCD31,16466.642,7578,124784213,124784213
ROI_1_CD31_IntensityAbeta,930.7561,7578,7053270,7053270
ROI_1_Abeta_IntensityaSMA,19828.7547,799,15843175,15843175
ROI_1_Abeta_IntensityCD31,9326.8723,799,7452171,7452171
ROI_1_Abeta_IntensityAbeta,6733.975,799,5380446,5380446
ROI_2_aSMA_IntensityaSMA,22439.5398,3062,68709871,68709871
ROI_2_aSMA_IntensityCD31,8002.0509,3062,24502280,24502280
ROI_2_aSMA_IntensityAbeta,358.7407,3062,1098464,1098464
ROI_2_CD31_IntensityaSMA,21573.305,2416,52121105,52121105
ROI_2_CD31_IntensityCD31,10138.8398,2416,24495437,24495437
ROI_2_CD31_IntensityAbeta,368.221,2416,889622,889622
ROI_2_Abeta_IntensityaSMA,4413.25,16,70612,70612
ROI_2_Abeta_IntensityCD31,4137.625,16,66202,66202
ROI_2_Abeta_IntensityAbeta,20456.375,16,327302,327302
