ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4078.3282,91282.202,372278779,1.7002E10
ROI_0CD31,1265.3046,91282.202,115499792,5.2750E9
ROI_0abeta,859.6955,91282.202,78474900.7,3.5840E9
ROI_0_aSMAaSMA,16262.9847,1785.7243,29041206.5,1326343983
ROI_0_aSMACD31,8874.1316,1785.7243,15846752.2,723738679
ROI_0_aSMAabeta,7899.5914,1785.7243,14106492,644259073
ROI_0_CD31aSMA,24956.6694,6554.2536,163572339,7.4705E9
ROI_0_CD31CD31,4789.508,6554.2536,31391649.9,1433691326
ROI_0_CD31abeta,1921.2126,6554.2536,12592114.4,575095773
ROI_0_AbetaaSMA,10168.3339,3059.4618,31109629.1,1420811125
ROI_0_AbetaCD31,8185.8989,3059.4618,25044445.1,1143807471
ROI_0_Abetaabeta,2388.6687,3059.4618,7308040.54,333766284
