ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,32116.255,5812,186659674,186659674
ROI_0_IntensityCD31,4952.9169,5812,28786353,28786353
ROI_0_IntensityAbeta,1201.3336,5812,6982151,6982151
ROI_1_IntensityaSMA,22431.1815,11438,256567854,256567854
ROI_1_IntensityCD31,5677.8092,11438,64942782,64942782
ROI_1_IntensityAbeta,2380.9645,11438,27233472,27233472
ROI_0_aSMA_IntensityaSMA,40133.9915,4580,183813681,183813681
ROI_0_aSMA_IntensityCD31,3667.2723,4580,16796107,16796107
ROI_0_aSMA_IntensityAbeta,1165.5705,4580,5338313,5338313
ROI_0_CD31_IntensityaSMA,21208.7695,2603,55206427,55206427
ROI_0_CD31_IntensityCD31,9992.0215,2603,26009232,26009232
ROI_0_CD31_IntensityAbeta,1487.6062,2603,3872239,3872239
ROI_0_Abeta_IntensityaSMA,26438.6827,709,18745026,18745026
ROI_0_Abeta_IntensityCD31,7516.3766,709,5329111,5329111
ROI_0_Abeta_IntensityAbeta,8377.3188,709,5939519,5939519
ROI_1_aSMA_IntensityaSMA,26515.2899,9345,247785384,247785384
ROI_1_aSMA_IntensityCD31,5236.189,9345,48932186,48932186
ROI_1_aSMA_IntensityAbeta,2541.8555,9345,23753640,23753640
ROI_1_CD31_IntensityaSMA,19818.4147,5708,113123511,113123511
ROI_1_CD31_IntensityCD31,10346.5667,5708,59058203,59058203
ROI_1_CD31_IntensityAbeta,1606.5517,5708,9170197,9170197
ROI_1_Abeta_IntensityaSMA,19354.9798,2376,45987432,45987432
ROI_1_Abeta_IntensityCD31,5091.4322,2376,12097243,12097243
ROI_1_Abeta_IntensityAbeta,10526.2315,2376,25010326,25010326
