ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13642.8314,43383,591866956,591866956
ROI_0_IntensityCD31,9146.9571,43383,396822439,396822439
ROI_0_IntensityAbeta,9903.0358,43383,429623402,429623402
ROI_0_aSMA_IntensityaSMA,37240.63,14005,521555023,521555023
ROI_0_aSMA_IntensityCD31,9521.1305,14005,133343432,133343432
ROI_0_aSMA_IntensityAbeta,9767.7989,14005,136798024,136798024
ROI_0_CD31_IntensityaSMA,12169.5568,34218,416417896,416417896
ROI_0_CD31_IntensityCD31,11421.6587,34218,390826319,390826319
ROI_0_CD31_IntensityAbeta,10231.6417,34218,350106314,350106314
ROI_0_Abeta_IntensityaSMA,13580.5037,14714,199823531,199823531
ROI_0_Abeta_IntensityCD31,10355.8986,14714,152376692,152376692
ROI_0_Abeta_IntensityAbeta,28024.2795,14714,412349248,412349248
