ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,14800.5042,23967,354723684,354723684
ROI_0_IntensityCD31,10645.1825,23967,255133090,255133090
ROI_0_IntensityAbeta,1550.5467,23967,37161952,37161952
ROI_0_aSMA_IntensityaSMA,22224.2653,14473,321651791,321651791
ROI_0_aSMA_IntensityCD31,10218.8284,14473,147897104,147897104
ROI_0_aSMA_IntensityAbeta,1745.5127,14473,25262805,25262805
ROI_0_CD31_IntensityaSMA,14008.5246,15896,222679507,222679507
ROI_0_CD31_IntensityCD31,15223.8167,15896,241997790,241997790
ROI_0_CD31_IntensityAbeta,868.6369,15896,13807852,13807852
ROI_0_Abeta_IntensityaSMA,10966.307,3231,35432138,35432138
ROI_0_Abeta_IntensityCD31,7546.6555,3231,24383244,24383244
ROI_0_Abeta_IntensityAbeta,10792.9916,3231,34872156,34872156
