ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,28935.7286,9585,277348959,277348959
ROI_0_IntensityCD31,9459.2905,9585,90667299,90667299
ROI_0_IntensityAbeta,10195.185,9585,97720848,97720848
ROI_1_IntensityaSMA,15471.7141,31009,479762381,479762381
ROI_1_IntensityCD31,10038.2591,31009,311276375,311276375
ROI_1_IntensityAbeta,2302.1402,31009,71387066,71387066
ROI_0_aSMA_IntensityaSMA,39341.3535,6770,266340963,266340963
ROI_0_aSMA_IntensityCD31,8861.6916,6770,59993652,59993652
ROI_0_aSMA_IntensityAbeta,9782.2656,6770,66225938,66225938
ROI_0_CD31_IntensityaSMA,26299.6806,5372,141281884,141281884
ROI_0_CD31_IntensityCD31,16499.3191,5372,88634342,88634342
ROI_0_CD31_IntensityAbeta,7251.795,5372,38956643,38956643
ROI_0_Abeta_IntensityaSMA,28153.4657,4063,114387531,114387531
ROI_0_Abeta_IntensityCD31,7379.9279,4063,29984647,29984647
ROI_0_Abeta_IntensityAbeta,22932.9495,4063,93176574,93176574
ROI_1_aSMA_IntensityaSMA,36271.0687,12026,436195872,436195872
ROI_1_aSMA_IntensityCD31,9453.1841,12026,113683992,113683992
ROI_1_aSMA_IntensityAbeta,2401.8715,12026,28884907,28884907
ROI_1_CD31_IntensityaSMA,13709.3456,24292,333027424,333027424
ROI_1_CD31_IntensityCD31,12562.9946,24292,305180265,305180265
ROI_1_CD31_IntensityAbeta,2395.74,24292,58197316,58197316
ROI_1_Abeta_IntensityaSMA,17316.8214,2396,41491104,41491104
ROI_1_Abeta_IntensityCD31,13183.581,2396,31587860,31587860
ROI_1_Abeta_IntensityAbeta,26431.2329,2396,63329234,63329234
