ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,2658.8703,66927,177950215,177950215
ROI_0_IntensityCD31,9734.5587,66927,651504807,651504807
ROI_0_IntensityAbeta,3232.3318,66927,216330268,216330268
ROI_0_aSMA_IntensityaSMA,16515.4057,4656,76895729,76895729
ROI_0_aSMA_IntensityCD31,5680.7998,4656,26449804,26449804
ROI_0_aSMA_IntensityAbeta,2265.7461,4656,10549314,10549314
ROI_0_CD31_IntensityaSMA,2241.3546,62418,139900872,139900872
ROI_0_CD31_IntensityCD31,10313.8412,62418,643769337,643769337
ROI_0_CD31_IntensityAbeta,3175.8598,62418,198230818,198230818
ROI_0_Abeta_IntensityaSMA,2518.8746,15263,38445583,38445583
ROI_0_Abeta_IntensityCD31,9195.8715,15263,140356587,140356587
ROI_0_Abeta_IntensityAbeta,12831.6789,15263,195849915,195849915
