ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,32361.1766,29851,966013482,966013482
ROI_0_IntensityCD31,2856.4851,29851,85268938,85268938
ROI_0_IntensityAbeta,1071.4124,29851,31982732,31982732
ROI_1_IntensityaSMA,35228.718,8600,302966975,302966975
ROI_1_IntensityCD31,5643.0735,8600,48530432,48530432
ROI_1_IntensityAbeta,798.9883,8600,6871299,6871299
ROI_0_aSMA_IntensityaSMA,36602.3896,26079,954553719,954553719
ROI_0_aSMA_IntensityCD31,1382.3807,26079,36051106,36051106
ROI_0_aSMA_IntensityAbeta,1177.5566,26079,30709498,30709498
ROI_0_CD31_IntensityaSMA,7547.9675,4862,36698218,36698218
ROI_0_CD31_IntensityCD31,13355.9763,4862,64936757,64936757
ROI_0_CD31_IntensityAbeta,483.1759,4862,2349201,2349201
ROI_0_Abeta_IntensityaSMA,40334.1938,4999,201630635,201630635
ROI_0_Abeta_IntensityCD31,1570.1656,4999,7849258,7849258
ROI_0_Abeta_IntensityAbeta,3000.9668,4999,15001833,15001833
ROI_1_aSMA_IntensityaSMA,36388.7249,8287,301553363,301553363
ROI_1_aSMA_IntensityCD31,5628.7952,8287,46645826,46645826
ROI_1_aSMA_IntensityAbeta,799.504,8287,6625490,6625490
ROI_1_CD31_IntensityaSMA,33331.5779,5158,171924279,171924279
ROI_1_CD31_IntensityCD31,8675.8104,5158,44749830,44749830
ROI_1_CD31_IntensityAbeta,884.3257,5158,4561352,4561352
ROI_1_Abeta_IntensityaSMA,31656.0405,691,21874324,21874324
ROI_1_Abeta_IntensityCD31,6050.9045,691,4181175,4181175
ROI_1_Abeta_IntensityAbeta,4585.6368,691,3168675,3168675
