ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5387.1382,81713.0444,440199466,2.0104E10
ROI_0CD31,3262.9346,81713.0444,266624323,1.2177E10
ROI_0abeta,1412.0235,81713.0444,115380738,5.2696E9
ROI_0_aSMAaSMA,5717.4286,15015.4678,85849865,3.9209E9
ROI_0_aSMACD31,4133.3283,15015.4678,62063857.4,2.8345E9
ROI_0_aSMAabeta,3910.6901,15015.4678,58720841.9,2.6818E9
ROI_0_CD31aSMA,13156.8509,20543.2736,270284788,1.2344E10
ROI_0_CD31CD31,3164.634,20543.2736,65011943.1,2.9692E9
ROI_0_CD31abeta,1829.1411,20543.2736,37576545.7,1716162351
ROI_0_AbetaaSMA,4962.4514,17609.4274,87385927.4,3.9910E9
ROI_0_AbetaCD31,8016.0286,17609.4274,141157673,6.4468E9
ROI_0_Abetaabeta,1570.1465,17609.4274,27649381.5,1262777794
