ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,30018.0515,15806,474465322,474465322
ROI_0_IntensityCD31,20590.8454,15806,325458902,325458902
ROI_0_IntensityAbeta,121.678,15806,1923242,1923242
ROI_1_IntensityaSMA,26441.3773,13233,349898746,349898746
ROI_1_IntensityCD31,16157.8467,13233,213816786,213816786
ROI_1_IntensityAbeta,142.6665,13233,1887906,1887906
ROI_0_aSMA_IntensityaSMA,36778.3965,12552,461642433,461642433
ROI_0_aSMA_IntensityCD31,21911.009,12552,275026985,275026985
ROI_0_aSMA_IntensityAbeta,116.0156,12552,1456228,1456228
ROI_0_CD31_IntensityaSMA,30668.9329,12869,394678497,394678497
ROI_0_CD31_IntensityCD31,25177.925,12869,324014717,324014717
ROI_0_CD31_IntensityAbeta,113.2758,12869,1457746,1457746
ROI_1_aSMA_IntensityaSMA,35589.0434,9420,335248789,335248789
ROI_1_aSMA_IntensityCD31,16265.96,9420,153225343,153225343
ROI_1_aSMA_IntensityAbeta,130.321,9420,1227624,1227624
ROI_1_CD31_IntensityaSMA,25671.7134,9648,247680691,247680691
ROI_1_CD31_IntensityCD31,21976.8967,9648,212033099,212033099
ROI_1_CD31_IntensityAbeta,148.7946,9648,1435570,1435570
