ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,16102.0736,9204,148203485,148203485
ROI_0_IntensityCD31,10557.3431,9204,97169786,97169786
ROI_0_IntensityAbeta,1538.3629,9204,14159092,14159092
ROI_0_aSMA_IntensityaSMA,41835.1971,3308,138390832,138390832
ROI_0_aSMA_IntensityCD31,5221.0124,3308,17271109,17271109
ROI_0_aSMA_IntensityAbeta,1913.8609,3308,6331052,6331052
ROI_0_CD31_IntensityaSMA,10461.564,7445,77886344,77886344
ROI_0_CD31_IntensityCD31,12839.8441,7445,95592639,95592639
ROI_0_CD31_IntensityAbeta,1493.1627,7445,11116596,11116596
ROI_0_Abeta_IntensityaSMA,19132.6842,1865,35682456,35682456
ROI_0_Abeta_IntensityCD31,12372.6917,1865,23075070,23075070
ROI_0_Abeta_IntensityAbeta,6197.2992,1865,11557963,11557963
