ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13040.9237,74671,973778813,973778813
ROI_0_IntensityCD31,10892.097,74671,813323778,813323778
ROI_0_IntensityAbeta,16.0645,74671,1199549,1199549
ROI_0_aSMA_IntensityaSMA,29696.2084,28239,838591228,838591228
ROI_0_aSMA_IntensityCD31,14278.1653,28239,403201111,403201111
ROI_0_aSMA_IntensityAbeta,13.9372,28239,393572,393572
ROI_0_CD31_IntensityaSMA,14789.8959,43938,649838446,649838446
ROI_0_CD31_IntensityCD31,17991.7935,43938,790523421,790523421
ROI_0_CD31_IntensityAbeta,20.92,43938,919182,919182
ROI_0_Abeta_IntensityaSMA,3095.6,5,15478,15478
ROI_0_Abeta_IntensityCD31,539.6,5,2698,2698
ROI_0_Abeta_IntensityAbeta,11551.8,5,57759,57759
