ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18541.1836,33003,611914683,611914683
ROI_0_IntensityCD31,7158.8726,33003,236264273,236264273
ROI_0_IntensityAbeta,7450.7938,33003,245898548,245898548
ROI_0_aSMA_IntensityaSMA,29920.6666,19038,569629651,569629651
ROI_0_aSMA_IntensityCD31,6240.9188,19038,118814612,118814612
ROI_0_aSMA_IntensityAbeta,6935.4671,19038,132037422,132037422
ROI_0_CD31_IntensityaSMA,14843.622,26633,395330186,395330186
ROI_0_CD31_IntensityCD31,8530.3571,26633,227189000,227189000
ROI_0_CD31_IntensityAbeta,7299.8453,26633,194416779,194416779
ROI_0_Abeta_IntensityaSMA,17106.4637,11118,190189663,190189663
ROI_0_Abeta_IntensityCD31,7871.0872,11118,87510748,87510748
ROI_0_Abeta_IntensityAbeta,21401.1563,11118,237938056,237938056
