ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4658.4253,90872.6652,423323518,1.9334E10
ROI_0CD31,3049.3383,90872.6652,277101501,1.2656E10
ROI_0abeta,1503.2936,90872.6652,136608296,6.2391E9
ROI_0_aSMAaSMA,8052.977,5880.3045,47353956.5,2.1627E9
ROI_0_aSMACD31,7090.8932,5880.3045,41696610.9,1904330280
ROI_0_aSMAabeta,8868.4341,5880.3045,52149092.6,2.3817E9
ROI_0_CD31aSMA,22869.5863,8315.0605,190161994,8.6849E9
ROI_0_CD31CD31,4297.5203,8315.0605,35734141.9,1632017732
ROI_0_CD31abeta,2881.1577,8315.0605,23957000.3,1094142669
ROI_0_AbetaaSMA,6467.0171,11454.7262,74077910.3,3.3832E9
ROI_0_AbetaCD31,13932.11,11454.7262,159588506,7.2886E9
ROI_0_Abetaabeta,2569.8078,11454.7262,29436444.8,1344394949
