ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4570.9174,91461.8999,418064793,1.9093E10
ROI_0CD31,3024.927,91461.8999,276665574,1.2636E10
ROI_0abeta,1456.7309,91461.8999,133235375,6.0850E9
ROI_1aSMA,4559.0066,91476.3072,417041090,1.9047E10
ROI_1CD31,3034.9446,91476.3072,277625525,1.2679E10
ROI_1abeta,1454.4297,91476.3072,133045861,6.0764E9
ROI_2aSMA,4565.7634,91517.6244,417847817,1.9084E10
ROI_2CD31,3033.4107,91517.6244,277610540,1.2679E10
ROI_2abeta,1455.2779,91517.6244,133183572,6.0826E9
ROI_0_aSMAaSMA,10031.7376,4747.7503,47628184.9,2.1752E9
ROI_0_aSMACD31,5473.4963,4747.7503,25986793.7,1186845574
ROI_0_aSMAabeta,10003.2058,4747.7503,47492723.2,2.1690E9
ROI_0_CD31aSMA,22245.4131,7349.9427,163502511,7.4673E9
ROI_0_CD31CD31,4261.2723,7349.9427,31320107.3,1430423899
ROI_0_CD31abeta,3419.5803,7349.9427,25133719.2,1147884721
ROI_0_AbetaaSMA,6073.1465,9058.0686,55010977.4,2.5124E9
ROI_0_AbetaCD31,13984.2311,9058.0686,126670125,5.7852E9
ROI_0_Abetaabeta,2180.6694,9058.0686,19752653.4,902125501
ROI_1_aSMAaSMA,10278.5472,4733.3429,48651888.7,2.2220E9
ROI_1_aSMACD31,5287.3505,4733.3429,25026843,1143003567
ROI_1_aSMAabeta,10073.6916,4733.3429,47682237.1,2.1777E9
ROI_1_CD31aSMA,22428.6583,7335.5353,164526215,7.5141E9
ROI_1_CD31CD31,4138.7786,7335.5353,30360156.7,1386581892
ROI_1_CD31abeta,3452.1316,7335.5353,25323233,1156540026
ROI_1_AbetaaSMA,6166.6565,9091.0873,56061612.4,2.5604E9
ROI_1_AbetaCD31,13926.2758,9091.0873,126604990,5.7822E9
ROI_1_Abetaabeta,2198.7218,9091.0873,19988772.2,912909308
ROI_2_aSMAaSMA,10197.1224,4692.0258,47845161.2,2.1851E9
ROI_2_aSMACD31,5337.1035,4692.0258,25041827.3,1143687917
ROI_2_aSMAabeta,10133.0487,4692.0258,47544525.8,2.1714E9
ROI_2_CD31aSMA,22445.1043,7294.2181,163719487,7.4772E9
ROI_2_CD31CD31,4164.2765,7294.2181,30375141,1387266242
ROI_2_CD31abeta,3452.8062,7294.2181,25185521.8,1150250601
ROI_2_AbetaaSMA,6108.4639,9043.5956,55242477,2.5230E9
ROI_2_AbetaCD31,13993.6677,9043.5956,126553072,5.7798E9
ROI_2_Abetaabeta,2194.2261,9043.5956,19843693.2,906283390
