ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,14482.5534,21475,311012835,311012835
ROI_0_IntensityCD31,7679.8177,21475,164924085,164924085
ROI_0_IntensityAbeta,596.6156,21475,12812320,12812320
ROI_0_aSMA_IntensityaSMA,27280.7657,10172,277499949,277499949
ROI_0_aSMA_IntensityCD31,11777.0034,10172,119795679,119795679
ROI_0_aSMA_IntensityAbeta,851.346,10172,8659892,8659892
ROI_0_CD31_IntensityaSMA,20714.0414,12774,264601165,264601165
ROI_0_CD31_IntensityCD31,12333.3235,12774,157545875,157545875
ROI_0_CD31_IntensityAbeta,755.7778,12774,9654305,9654305
ROI_0_Abeta_IntensityaSMA,20547.3108,711,14609138,14609138
ROI_0_Abeta_IntensityCD31,12316.1772,711,8756802,8756802
ROI_0_Abeta_IntensityAbeta,10232.9156,711,7275603,7275603
