ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,8590.4284,16278,139834993,139834993
ROI_0_IntensityCD31,15159.6476,16278,246768744,246768744
ROI_0_IntensityAbeta,673.8241,16278,10968508,10968508
ROI_1_IntensityaSMA,9336.2467,8423,78639206,78639206
ROI_1_IntensityCD31,15242.229,8423,128385295,128385295
ROI_1_IntensityAbeta,433.0617,8423,3647679,3647679
ROI_0_aSMA_IntensityaSMA,37237.2255,3295,122696658,122696658
ROI_0_aSMA_IntensityCD31,13847.5393,3295,45627642,45627642
ROI_0_aSMA_IntensityAbeta,749.9256,3295,2471005,2471005
ROI_0_CD31_IntensityaSMA,6557.0445,15089,98939245,98939245
ROI_0_CD31_IntensityCD31,16229.8854,15089,244892741,244892741
ROI_0_CD31_IntensityAbeta,656.3223,15089,9903247,9903247
ROI_0_Abeta_IntensityaSMA,9239.3701,1089,10061674,10061674
ROI_0_Abeta_IntensityCD31,14639.6832,1089,15942615,15942615
ROI_0_Abeta_IntensityAbeta,5112.4527,1089,5567461,5567461
ROI_1_aSMA_IntensityaSMA,37344.8937,1890,70581849,70581849
ROI_1_aSMA_IntensityCD31,12689.845,1890,23983807,23983807
ROI_1_aSMA_IntensityAbeta,548.5857,1890,1036827,1036827
ROI_1_CD31_IntensityaSMA,7464.6974,7902,58986039,58986039
ROI_1_CD31_IntensityCD31,16147.7499,7902,127599520,127599520
ROI_1_CD31_IntensityAbeta,413.1741,7902,3264902,3264902
ROI_1_Abeta_IntensityaSMA,20603.8324,179,3688086,3688086
ROI_1_Abeta_IntensityCD31,15814.2626,179,2830753,2830753
ROI_1_Abeta_IntensityAbeta,3500.3128,179,626556,626556
