ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,4197.1406,26954,113129729,113129729
ROI_0_IntensityCD31,10675.6101,26954,287750395,287750395
ROI_0_IntensityAbeta,507.5642,26954,13680886,13680886
ROI_0_aSMA_IntensityaSMA,12214.5943,4355,53194558,53194558
ROI_0_aSMA_IntensityCD31,8774.9816,4355,38215045,38215045
ROI_0_aSMA_IntensityAbeta,594.7426,4355,2590104,2590104
ROI_0_CD31_IntensityaSMA,3495.1059,24505,85647569,85647569
ROI_0_CD31_IntensityCD31,11588.1463,24505,283967524,283967524
ROI_0_CD31_IntensityAbeta,494.0047,24505,12105585,12105585
ROI_0_Abeta_IntensityaSMA,6972.9444,702,4895007,4895007
ROI_0_Abeta_IntensityCD31,9930.0014,702,6970861,6970861
ROI_0_Abeta_IntensityAbeta,6601.8276,702,4634483,4634483
