
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4024.59,,Surface,1,Image 1,1,0,
2703.36,,Surface,1,Image 1,1,1,
3871.35,,Surface,1,Image 1,1,2,
4974.9,,Surface,1,Image 1,1,3,
2939.19,,Surface,1,Image 1,1,4,
3499.9,,Surface,1,Image 1,1,5,
3513.2,,Surface,1,Image 1,1,6,
3034.73,,Surface,1,Image 1,1,7,
3090.56,,Surface,1,Image 1,1,8,
2206.06,,Surface,1,Image 1,1,9,
2616.25,,Surface,1,Image 1,1,10,
1970.04,,Surface,1,Image 1,1,11,
3249.17,,Surface,1,Image 1,1,12,
3595.84,,Surface,1,Image 1,1,13,
2881.01,,Surface,1,Image 1,1,14,
3188.79,,Surface,1,Image 1,1,15,
2669.25,,Surface,1,Image 1,1,16,
2373.68,,Surface,1,Image 1,1,17,
2174.53,,Surface,1,Image 1,1,18,
1584.25,,Surface,1,Image 1,1,19,
3293.09,,Surface,1,Image 1,1,20,
2372.92,,Surface,1,Image 1,1,21,
