
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5234.94,,Surface,5,Image 1,1,0,
3431.32,,Surface,5,Image 1,1,1,
5155.86,,Surface,5,Image 1,1,2,
6736.39,,Surface,5,Image 1,1,3,
4192.15,,Surface,5,Image 1,1,4,
3620.12,,Surface,5,Image 1,1,5,
3873.16,,Surface,5,Image 1,1,6,
4461.52,,Surface,5,Image 1,1,7,
4053.51,,Surface,5,Image 1,1,8,
1460.74,,Surface,5,Image 1,1,9,
1159.28,,Surface,5,Image 1,1,10,
1018.42,,Surface,5,Image 1,1,11,
3877.73,,Surface,5,Image 1,1,12,
4900.79,,Surface,5,Image 1,1,13,
4281.65,,Surface,5,Image 1,1,14,
4929.59,,Surface,5,Image 1,1,15,
4596.68,,Surface,5,Image 1,1,16,
2319.34,,Surface,5,Image 1,1,17,
2125.47,,Surface,5,Image 1,1,18,
1360.91,,Surface,5,Image 1,1,19,
4249.39,,Surface,5,Image 1,1,20,
3152.87,,Surface,5,Image 1,1,21,
