
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.51299e+08,,Surface,6,Image 1,1,0,
1.23331e+08,,Surface,6,Image 1,1,1,
7.55415e+07,,Surface,6,Image 1,1,2,
6.04129e+08,,Surface,6,Image 1,1,3,
2.42574e+08,,Surface,6,Image 1,1,4,
1.82196e+08,,Surface,6,Image 1,1,5,
1.16293e+08,,Surface,6,Image 1,1,6,
1.04667e+08,,Surface,6,Image 1,1,7,
7.5109e+08,,Surface,6,Image 1,1,8,
1.52977e+07,,Surface,6,Image 1,1,9,
2.40037e+07,,Surface,6,Image 1,1,10,
3.82468e+07,,Surface,6,Image 1,1,11,
4.3415e+08,,Surface,6,Image 1,1,12,
1.54953e+08,,Surface,6,Image 1,1,13,
4.53432e+08,,Surface,6,Image 1,1,14,
1.26797e+08,,Surface,6,Image 1,1,15,
8.74422e+07,,Surface,6,Image 1,1,16,
2.86614e+07,,Surface,6,Image 1,1,17,
8.06389e+07,,Surface,6,Image 1,1,18,
4.0258e+07,,Surface,6,Image 1,1,19,
5.21378e+08,,Surface,6,Image 1,1,20,
3.75803e+08,,Surface,6,Image 1,1,21,
