
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
18233.9,,Surface,4,Image 1,1,0,
16555.1,,Surface,4,Image 1,1,1,
14249,,Surface,4,Image 1,1,2,
19670.3,,Surface,4,Image 1,1,3,
16569.5,,Surface,4,Image 1,1,4,
18416.7,,Surface,4,Image 1,1,5,
18346.3,,Surface,4,Image 1,1,6,
15825.4,,Surface,4,Image 1,1,7,
18214.5,,Surface,4,Image 1,1,8,
12635.7,,Surface,4,Image 1,1,9,
10623.2,,Surface,4,Image 1,1,10,
10981.6,,Surface,4,Image 1,1,11,
18322.1,,Surface,4,Image 1,1,12,
15074.5,,Surface,4,Image 1,1,13,
19090.4,,Surface,4,Image 1,1,14,
16254.6,,Surface,4,Image 1,1,15,
14324.2,,Surface,4,Image 1,1,16,
15434.9,,Surface,4,Image 1,1,17,
11186.4,,Surface,4,Image 1,1,18,
14673.5,,Surface,4,Image 1,1,19,
17324.3,,Surface,4,Image 1,1,20,
16759.5,,Surface,4,Image 1,1,21,
