
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.91852e+08,,Surface,6,Image 1,1,0,
1.16481e+07,,Surface,6,Image 1,1,1,
2.993e+07,,Surface,6,Image 1,1,2,
5.40907e+07,,Surface,6,Image 1,1,3,
2.70615e+07,,Surface,6,Image 1,1,4,
6.06866e+06,,Surface,6,Image 1,1,5,
4.54849e+08,,Surface,6,Image 1,1,6,
1.13806e+07,,Surface,6,Image 1,1,7,
8.05967e+07,,Surface,6,Image 1,1,8,
6.94403e+07,,Surface,6,Image 1,1,9,
6.02908e+06,,Surface,6,Image 1,1,10,
2.10576e+07,,Surface,6,Image 1,1,11,
2.91379e+07,,Surface,6,Image 1,1,12,
1.0239e+07,,Surface,6,Image 1,1,13,
8.60585e+06,,Surface,6,Image 1,1,14,
6.92631e+07,,Surface,6,Image 1,1,15,
1.13337e+08,,Surface,6,Image 1,1,16,
3.45865e+07,,Surface,6,Image 1,1,17,
2.37299e+08,,Surface,6,Image 1,1,18,
7.14844e+07,,Surface,6,Image 1,1,19,
1.42152e+08,,Surface,6,Image 1,1,20,
