
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3561.89,,Surface,1,Image 1,1,0,
1702.68,,Surface,1,Image 1,1,1,
1719.94,,Surface,1,Image 1,1,2,
1875.86,,Surface,1,Image 1,1,3,
1854.53,,Surface,1,Image 1,1,4,
1971.94,,Surface,1,Image 1,1,5,
3074.08,,Surface,1,Image 1,1,6,
1711.96,,Surface,1,Image 1,1,7,
2288.06,,Surface,1,Image 1,1,8,
1640.15,,Surface,1,Image 1,1,9,
1578.32,,Surface,1,Image 1,1,10,
1506.82,,Surface,1,Image 1,1,11,
1568.52,,Surface,1,Image 1,1,12,
1642.39,,Surface,1,Image 1,1,13,
1567.55,,Surface,1,Image 1,1,14,
2374.58,,Surface,1,Image 1,1,15,
2305.35,,Surface,1,Image 1,1,16,
1722.31,,Surface,1,Image 1,1,17,
2252.1,,Surface,1,Image 1,1,18,
2238.53,,Surface,1,Image 1,1,19,
2553.41,,Surface,1,Image 1,1,20,
