
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
646.832,,Surface,6,Image 1,1,0,
586.823,,Surface,6,Image 1,1,1,
484.165,,Surface,6,Image 1,1,2,
517.643,,Surface,6,Image 1,1,3,
432.06,,Surface,6,Image 1,1,4,
431.21,,Surface,6,Image 1,1,5,
703.185,,Surface,6,Image 1,1,6,
421.874,,Surface,6,Image 1,1,7,
487.475,,Surface,6,Image 1,1,8,
527.604,,Surface,6,Image 1,1,9,
401.737,,Surface,6,Image 1,1,10,
436.251,,Surface,6,Image 1,1,11,
663.044,,Surface,6,Image 1,1,12,
456.542,,Surface,6,Image 1,1,13,
529.609,,Surface,6,Image 1,1,14,
472.754,,Surface,6,Image 1,1,15,
558.206,,Surface,6,Image 1,1,16,
572.425,,Surface,6,Image 1,1,17,
598.653,,Surface,6,Image 1,1,18,
517.265,,Surface,6,Image 1,1,19,
584.369,,Surface,6,Image 1,1,20,
