
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
13144.3,,Surface,4,Image 1,1,0,
5696.76,,Surface,4,Image 1,1,1,
9192.91,,Surface,4,Image 1,1,2,
10205.5,,Surface,4,Image 1,1,3,
9951.13,,Surface,4,Image 1,1,4,
6271.15,,Surface,4,Image 1,1,5,
10578.4,,Surface,4,Image 1,1,6,
7084.99,,Surface,4,Image 1,1,7,
12503.8,,Surface,4,Image 1,1,8,
14158.5,,Surface,4,Image 1,1,9,
6881.41,,Surface,4,Image 1,1,10,
6306.26,,Surface,4,Image 1,1,11,
6892.04,,Surface,4,Image 1,1,12,
5811.14,,Surface,4,Image 1,1,13,
6140.08,,Surface,4,Image 1,1,14,
8998.69,,Surface,4,Image 1,1,15,
8778.54,,Surface,4,Image 1,1,16,
6077.15,,Surface,4,Image 1,1,17,
11564.9,,Surface,4,Image 1,1,18,
8215.12,,Surface,4,Image 1,1,19,
11243.5,,Surface,4,Image 1,1,20,
