
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
563.06,,Surface,2,Image 1,1,0,
595.743,,Surface,2,Image 1,1,1,
388.376,,Surface,2,Image 1,1,2,
460.432,,Surface,2,Image 1,1,3,
367.873,,Surface,2,Image 1,1,4,
465.709,,Surface,2,Image 1,1,5,
581.768,,Surface,2,Image 1,1,6,
403.901,,Surface,2,Image 1,1,7,
419.114,,Surface,2,Image 1,1,8,
456.815,,Surface,2,Image 1,1,9,
452.873,,Surface,2,Image 1,1,10,
411.542,,Surface,2,Image 1,1,11,
534.409,,Surface,2,Image 1,1,12,
821.201,,Surface,2,Image 1,1,13,
500.211,,Surface,2,Image 1,1,14,
417.061,,Surface,2,Image 1,1,15,
447.001,,Surface,2,Image 1,1,16,
497.745,,Surface,2,Image 1,1,17,
489.892,,Surface,2,Image 1,1,18,
453.156,,Surface,2,Image 1,1,19,
469.755,,Surface,2,Image 1,1,20,
