
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2619.02,,Surface,5,Image 1,1,0,
430.127,,Surface,5,Image 1,1,1,
1001.01,,Surface,5,Image 1,1,2,
902.76,,Surface,5,Image 1,1,3,
1002.57,,Surface,5,Image 1,1,4,
251.081,,Surface,5,Image 1,1,5,
2077.3,,Surface,5,Image 1,1,6,
454.815,,Surface,5,Image 1,1,7,
1148.57,,Surface,5,Image 1,1,8,
586.046,,Surface,5,Image 1,1,9,
261.211,,Surface,5,Image 1,1,10,
623.5,,Surface,5,Image 1,1,11,
542.322,,Surface,5,Image 1,1,12,
231.542,,Surface,5,Image 1,1,13,
400.76,,Surface,5,Image 1,1,14,
1068.87,,Surface,5,Image 1,1,15,
1464.81,,Surface,5,Image 1,1,16,
517.547,,Surface,5,Image 1,1,17,
1370.56,,Surface,5,Image 1,1,18,
1203.49,,Surface,5,Image 1,1,19,
1966.64,,Surface,5,Image 1,1,20,
