
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
601.907,,Surface,6,Image 1,1,0,
258.147,,Surface,6,Image 1,1,1,
402.409,,Surface,6,Image 1,1,2,
328.825,,Surface,6,Image 1,1,3,
309.998,,Surface,6,Image 1,1,4,
159.166,,Surface,6,Image 1,1,5,
547.633,,Surface,6,Image 1,1,6,
217.573,,Surface,6,Image 1,1,7,
323.173,,Surface,6,Image 1,1,8,
326.107,,Surface,6,Image 1,1,9,
150.829,,Surface,6,Image 1,1,10,
230.94,,Surface,6,Image 1,1,11,
401.93,,Surface,6,Image 1,1,12,
156.123,,Surface,6,Image 1,1,13,
205.675,,Surface,6,Image 1,1,14,
285.833,,Surface,6,Image 1,1,15,
477.274,,Surface,6,Image 1,1,16,
312.576,,Surface,6,Image 1,1,17,
472.052,,Surface,6,Image 1,1,18,
340.879,,Surface,6,Image 1,1,19,
588.143,,Surface,6,Image 1,1,20,
