
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.08869e+08,,Surface,5,Image 1,1,0,
3.30182e+08,,Surface,5,Image 1,1,1,
4.35643e+08,,Surface,5,Image 1,1,2,
1.28705e+08,,Surface,5,Image 1,1,3,
1.52994e+09,,Surface,5,Image 1,1,4,
3.29309e+08,,Surface,5,Image 1,1,5,
1.107e+09,,Surface,5,Image 1,1,6,
7.72736e+07,,Surface,5,Image 1,1,7,
5.92125e+08,,Surface,5,Image 1,1,8,
2.42019e+09,,Surface,5,Image 1,1,9,
1.21826e+08,,Surface,5,Image 1,1,10,
3.19785e+08,,Surface,5,Image 1,1,11,
6.97691e+08,,Surface,5,Image 1,1,12,
9.29523e+07,,Surface,5,Image 1,1,13,
8.72128e+08,,Surface,5,Image 1,1,14,
4.26416e+08,,Surface,5,Image 1,1,15,
6.65068e+08,,Surface,5,Image 1,1,16,
