
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
2464,,Surface,4,Image 1,1,0,
1839,,Surface,4,Image 1,1,1,
2652,,Surface,4,Image 1,1,2,
2712,,Surface,4,Image 1,1,3,
2403,,Surface,4,Image 1,1,4,
2412,,Surface,4,Image 1,1,5,
2626,,Surface,4,Image 1,1,6,
3511,,Surface,4,Image 1,1,7,
2547,,Surface,4,Image 1,1,8,
2219,,Surface,4,Image 1,1,9,
3005,,Surface,4,Image 1,1,10,
2129,,Surface,4,Image 1,1,11,
2615,,Surface,4,Image 1,1,12,
2445,,Surface,4,Image 1,1,13,
1976,,Surface,4,Image 1,1,14,
2640,,Surface,4,Image 1,1,15,
2744,,Surface,4,Image 1,1,16,
