
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
45.8131,,Surface,7,Image 1,1,0,
32.7132,,Surface,7,Image 1,1,1,
49.8136,,Surface,7,Image 1,1,2,
13.5309,,Surface,7,Image 1,1,3,
161.38,,Surface,7,Image 1,1,4,
167.96,,Surface,7,Image 1,1,5,
26.2695,,Surface,7,Image 1,1,6,
2.78479,,Surface,7,Image 1,1,7,
59.7374,,Surface,7,Image 1,1,8,
219.3,,Surface,7,Image 1,1,9,
1.21658,,Surface,7,Image 1,1,10,
6.923,,Surface,7,Image 1,1,11,
29.4457,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
45.9201,,Surface,7,Image 1,1,14,
55.6967,,Surface,7,Image 1,1,15,
0.0550302,,Surface,7,Image 1,1,16,
