
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5057.05,,Surface,3,Image 1,1,0,
4738.02,,Surface,3,Image 1,1,1,
2798.82,,Surface,3,Image 1,1,2,
4145.94,,Surface,3,Image 1,1,3,
2976.31,,Surface,3,Image 1,1,4,
5775.39,,Surface,3,Image 1,1,5,
2670.41,,Surface,3,Image 1,1,6,
2999.08,,Surface,3,Image 1,1,7,
2848.29,,Surface,3,Image 1,1,8,
3473.03,,Surface,3,Image 1,1,9,
4502.8,,Surface,3,Image 1,1,10,
2753.32,,Surface,3,Image 1,1,11,
3075.47,,Surface,3,Image 1,1,12,
3314.01,,Surface,3,Image 1,1,13,
2801.49,,Surface,3,Image 1,1,14,
2942.67,,Surface,3,Image 1,1,15,
2079.87,,Surface,3,Image 1,1,16,
