
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
5.983,,Surface,7,Image 1,1,0,
11.116,,Surface,7,Image 1,1,1,
15.45,,Surface,7,Image 1,1,2,
4.671,,Surface,7,Image 1,1,3,
19.798,,Surface,7,Image 1,1,4,
17.513,,Surface,7,Image 1,1,5,
10.124,,Surface,7,Image 1,1,6,
4.4625,,Surface,7,Image 1,1,7,
8.185,,Surface,7,Image 1,1,8,
17.716,,Surface,7,Image 1,1,9,
3.8365,,Surface,7,Image 1,1,10,
5.469,,Surface,7,Image 1,1,11,
15.59,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
13.688,,Surface,7,Image 1,1,14,
13.122,,Surface,7,Image 1,1,15,
3.473,,Surface,7,Image 1,1,16,
