
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.07737e+06,,Surface,7,Image 1,1,0,
3.93318e+06,,Surface,7,Image 1,1,1,
1.03014e+07,,Surface,7,Image 1,1,2,
722549,,Surface,7,Image 1,1,3,
1.08564e+08,,Surface,7,Image 1,1,4,
2.17186e+07,,Surface,7,Image 1,1,5,
1.62508e+07,,Surface,7,Image 1,1,6,
172022,,Surface,7,Image 1,1,7,
1.76651e+07,,Surface,7,Image 1,1,8,
2.26233e+08,,Surface,7,Image 1,1,9,
81944,,Surface,7,Image 1,1,10,
1.30396e+06,,Surface,7,Image 1,1,11,
5.82412e+06,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
1.9427e+07,,Surface,7,Image 1,1,14,
1.44564e+07,,Surface,7,Image 1,1,15,
22729,,Surface,7,Image 1,1,16,
