
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.16312e+06,,Surface,8,Image 1,1,0,
3.47255e+06,,Surface,8,Image 1,1,1,
5.25418e+06,,Surface,8,Image 1,1,2,
569158,,Surface,8,Image 1,1,3,
1.09986e+08,,Surface,8,Image 1,1,4,
5.3295e+06,,Surface,8,Image 1,1,5,
3.71344e+07,,Surface,8,Image 1,1,6,
157634,,Surface,8,Image 1,1,7,
1.84851e+07,,Surface,8,Image 1,1,8,
2.44377e+08,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
3.23263e+07,,Surface,8,Image 1,1,11,
530054,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
1.49745e+07,,Surface,8,Image 1,1,14,
1.03133e+07,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
