
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3807.05,,Surface,1,Image 1,1,0,
4136.81,,Surface,1,Image 1,1,1,
3040.11,,Surface,1,Image 1,1,2,
2834.9,,Surface,1,Image 1,1,3,
3458.28,,Surface,1,Image 1,1,4,
3526.02,,Surface,1,Image 1,1,5,
2469.67,,Surface,1,Image 1,1,6,
1412.27,,Surface,1,Image 1,1,7,
2561.95,,Surface,1,Image 1,1,8,
3607.5,,Surface,1,Image 1,1,9,
2312.07,,Surface,1,Image 1,1,10,
2353.13,,Surface,1,Image 1,1,11,
4074.68,,Surface,1,Image 1,1,12,
1718.98,,Surface,1,Image 1,1,13,
3188.24,,Surface,1,Image 1,1,14,
2439.69,,Surface,1,Image 1,1,15,
3245.91,,Surface,1,Image 1,1,16,
