
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
5805.8,,Surface,4,Image 1,1,0,
6915.08,,Surface,4,Image 1,1,1,
8287.86,,Surface,4,Image 1,1,2,
6771.57,,Surface,4,Image 1,1,3,
7511,,Surface,4,Image 1,1,4,
7074.3,,Surface,4,Image 1,1,5,
7524.58,,Surface,4,Image 1,1,6,
6796.32,,Surface,4,Image 1,1,7,
8110.34,,Surface,4,Image 1,1,8,
5922.92,,Surface,4,Image 1,1,9,
7545.03,,Surface,4,Image 1,1,10,
6745.01,,Surface,4,Image 1,1,11,
7482.02,,Surface,4,Image 1,1,12,
8003.28,,Surface,4,Image 1,1,13,
