
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
476.384,,Surface,2,Image 1,1,0,
793.509,,Surface,2,Image 1,1,1,
542.081,,Surface,2,Image 1,1,2,
1500.92,,Surface,2,Image 1,1,3,
693.858,,Surface,2,Image 1,1,4,
474.196,,Surface,2,Image 1,1,5,
928.949,,Surface,2,Image 1,1,6,
405.04,,Surface,2,Image 1,1,7,
491.726,,Surface,2,Image 1,1,8,
449.443,,Surface,2,Image 1,1,9,
878.813,,Surface,2,Image 1,1,10,
635.779,,Surface,2,Image 1,1,11,
468.282,,Surface,2,Image 1,1,12,
415.817,,Surface,2,Image 1,1,13,
