
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
4.1222e+07,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
9.73092e+07,,Surface,8,Image 1,1,3,
3.43584e+06,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
1.60424e+07,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
4.11975e+07,,Surface,8,Image 1,1,10,
7.90554e+06,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
