
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
522.999,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
1378.44,,Surface,8,Image 1,1,3,
456.157,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
563.77,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
783.04,,Surface,8,Image 1,1,10,
361.953,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
